74.8688 	EXP 	Device response: <KeyPress from None: t=74.8676603749991, value=b, duration=None>
74.8689 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
74.8711 	DATA 	Keypress: b
74.8767 	EXP 	fixation: autoDraw = False
74.8767 	EXP 	text: autoDraw = False
74.8767 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
74.8767 	EXP 	text: height = np.float64(0.05)
74.8767 	EXP 	text: height = np.float64(0.05)
74.8767 	EXP 	text: height = np.float64(0.05)
74.8767 	EXP 	text: text = 'RED'
74.8767 	EXP 	fixation: autoDraw = True
75.0270 	EXP 	Device response: <KeyPress from None: t=74.8676603749991, value=b, duration=0.152121208004246>
75.3604 	INFO 	Keyboard events cleared
75.3604 	EXP 	fixation: autoDraw = False
75.3604 	EXP 	text: autoDraw = True
75.9355 	EXP 	Device response: <KeyPress from None: t=75.93443995800044, value=r, duration=None>
75.9356 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
75.9383 	DATA 	Keypress: r
75.9436 	EXP 	fixation: autoDraw = False
75.9436 	EXP 	text: autoDraw = False
75.9436 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
75.9436 	EXP 	text: text = 'RED'
75.9436 	EXP 	fixation: autoDraw = True
76.0602 	EXP 	Device response: <KeyPress from None: t=75.93443995800044, value=r, duration=0.12027416699856985>
76.4354 	INFO 	Keyboard events cleared
76.4353 	EXP 	fixation: autoDraw = False
76.4353 	EXP 	text: autoDraw = True
77.1353 	EXP 	Device response: <KeyPress from None: t=77.13136870800372, value=b, duration=None>
77.1354 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
77.1367 	DATA 	Keypress: b
77.1432 	EXP 	fixation: autoDraw = False
77.1432 	EXP 	text: autoDraw = False
77.1432 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
77.1432 	EXP 	text: height = np.float64(0.05)
